Station_ID,City,Date,Vehicle_Type,Charging_Start_Time,Charging_End_Time,Energy_Consumed_kWh,Cost_INR,Payment_Method,Session_Duration_Min,Day,Month,Year,Day_of_Week,Weekend,Hour,Time_Slot,Revenue_Category
ST159,Indore,2025-10-15,Truck,1900-01-01 10:08:00,1900-01-01 12:46:00,26.1,261.0,UPI,158.0,15,October,2025,Wednesday,False,10,Morning,Low
ST160,Mumbai,2025-10-15,Bus,1900-01-01 14:56:00,1900-01-01 16:52:00,9.3,93.0,UPI,116.0,15,October,2025,Wednesday,False,14,Afternoon,Low
ST161,Delhi,2025-10-15,Bike,1900-01-01 11:35:00,1900-01-01 13:33:00,45.3,453.0,Cash,118.0,15,October,2025,Wednesday,False,11,Morning,Medium
ST162,Indore,2025-10-15,Car,1900-01-01 19:11:00,1900-01-01 21:35:00,9.4,94.0,Card,144.0,15,October,2025,Wednesday,False,19,Evening,Low
ST163,Ahmedabad,2025-10-15,Car,1900-01-01 09:12:00,1900-01-01 10:19:00,67.7,677.0,Cash,67.0,15,October,2025,Wednesday,False,9,Morning,Medium
ST164,Indore,2025-10-15,Truck,1900-01-01 17:59:00,1900-01-01 18:31:00,64.3,643.0,UPI,32.0,15,October,2025,Wednesday,False,17,Evening,Medium
ST165,Chennai,2025-10-15,Bike,1900-01-01 19:52:00,1900-01-01 21:38:00,8.3,83.0,UPI,106.0,15,October,2025,Wednesday,False,19,Evening,Low
ST166,Ahmedabad,2025-10-15,Bus,1900-01-01 08:25:00,1900-01-01 10:05:00,33.1,331.0,Card,100.0,15,October,2025,Wednesday,False,8,Morning,Low
ST167,Bhopal,2025-10-15,Bike,1900-01-01 11:58:00,1900-01-01 14:14:00,3.3,33.0,Cash,136.0,15,October,2025,Wednesday,False,11,Morning,Low
ST168,Kolkata,2025-10-15,Car,1900-01-01 13:38:00,1900-01-01 15:31:00,78.5,785.0,Cash,113.0,15,October,2025,Wednesday,False,13,Afternoon,High
ST169,Mumbai,2025-10-15,Truck,1900-01-01 16:12:00,1900-01-01 16:47:00,25.6,256.0,Cash,35.0,15,October,2025,Wednesday,False,16,Afternoon,Low
ST170,Delhi,2025-10-15,Bus,1900-01-01 06:28:00,1900-01-01 07:48:00,11.1,111.0,UPI,80.0,15,October,2025,Wednesday,False,6,Morning,Low
ST171,Indore,2025-10-15,Bike,1900-01-01 14:14:00,1900-01-01 16:58:00,88.8,888.0,UPI,164.0,15,October,2025,Wednesday,False,14,Afternoon,High
ST172,Jaipur,2025-10-15,Car,1900-01-01 13:55:00,1900-01-01 15:08:00,10.4,104.0,Cash,73.0,15,October,2025,Wednesday,False,13,Afternoon,Low
ST173,Bhopal,2025-10-15,Car,1900-01-01 11:01:00,1900-01-01 12:38:00,74.4,744.0,UPI,97.0,15,October,2025,Wednesday,False,11,Morning,High
ST174,Delhi,2025-10-15,Car,1900-01-01 10:04:00,1900-01-01 12:29:00,75.3,753.0,UPI,145.0,15,October,2025,Wednesday,False,10,Morning,High
ST175,Delhi,2025-10-15,Bus,1900-01-01 19:57:00,1900-01-01 22:21:00,97.4,974.0,Cash,144.0,15,October,2025,Wednesday,False,19,Evening,High
ST176,Bhopal,2025-10-15,Car,1900-01-01 17:14:00,1900-01-01 18:10:00,29.2,292.0,UPI,56.0,15,October,2025,Wednesday,False,17,Evening,Low
ST177,Jaipur,2025-10-15,Bike,1900-01-01 09:43:00,1900-01-01 11:05:00,90.5,905.0,UPI,82.0,15,October,2025,Wednesday,False,9,Morning,High
ST178,Mumbai,2025-10-15,Car,1900-01-01 20:06:00,1900-01-01 21:58:00,27.3,273.0,Cash,112.0,15,October,2025,Wednesday,False,20,Evening,Low
ST179,Kolkata,2025-10-15,Truck,1900-01-01 10:51:00,1900-01-01 11:51:00,51.6,516.0,Card,60.0,15,October,2025,Wednesday,False,10,Morning,Medium
ST180,Delhi,2025-10-15,Bike,1900-01-01 14:50:00,1900-01-01 15:32:00,22.3,223.0,Card,42.0,15,October,2025,Wednesday,False,14,Afternoon,Low
ST181,Ahmedabad,2025-10-15,Car,1900-01-01 07:13:00,1900-01-01 09:49:00,73.5,735.0,Cash,156.0,15,October,2025,Wednesday,False,7,Morning,High
ST182,Mumbai,2025-10-15,Bus,1900-01-01 17:37:00,1900-01-01 18:27:00,31.9,319.0,Card,50.0,15,October,2025,Wednesday,False,17,Evening,Low
ST183,Chennai,2025-10-15,Truck,1900-01-01 17:59:00,1900-01-01 18:38:00,56.7,567.0,Cash,39.0,15,October,2025,Wednesday,False,17,Evening,Medium
ST184,Hyderabad,2025-10-15,Car,1900-01-01 14:07:00,1900-01-01 14:44:00,7.1,71.0,UPI,37.0,15,October,2025,Wednesday,False,14,Afternoon,Low
ST185,Delhi,2025-10-15,Truck,1900-01-01 14:13:00,1900-01-01 17:09:00,79.5,795.0,Card,176.0,15,October,2025,Wednesday,False,14,Afternoon,High
ST186,Indore,2025-10-15,Car,1900-01-01 14:28:00,1900-01-01 16:20:00,47.2,472.0,Cash,112.0,15,October,2025,Wednesday,False,14,Afternoon,Medium
ST187,Hyderabad,2025-10-15,Bike,1900-01-01 20:43:00,1900-01-01 21:47:00,10.5,105.0,UPI,64.0,15,October,2025,Wednesday,False,20,Evening,Low
ST188,Mumbai,2025-10-15,Bus,1900-01-01 13:31:00,1900-01-01 15:50:00,13.8,138.0,UPI,139.0,15,October,2025,Wednesday,False,13,Afternoon,Low
ST189,Ahmedabad,2025-10-15,Car,1900-01-01 18:28:00,1900-01-01 19:32:00,3.4,34.0,UPI,64.0,15,October,2025,Wednesday,False,18,Evening,Low
ST190,Chennai,2025-10-15,Car,1900-01-01 14:58:00,1900-01-01 16:19:00,40.6,406.0,Card,81.0,15,October,2025,Wednesday,False,14,Afternoon,Medium
ST191,Bhopal,2025-10-15,Car,1900-01-01 06:11:00,1900-01-01 08:02:00,73.3,733.0,Card,111.0,15,October,2025,Wednesday,False,6,Morning,High
ST192,Delhi,2025-10-15,Bike,1900-01-01 20:12:00,1900-01-01 22:12:00,23.9,239.0,UPI,120.0,15,October,2025,Wednesday,False,20,Evening,Low
ST193,Mumbai,2025-10-15,Bus,1900-01-01 15:02:00,1900-01-01 16:18:00,74.8,748.0,Cash,76.0,15,October,2025,Wednesday,False,15,Afternoon,High
ST194,Hyderabad,2025-10-15,Bike,1900-01-01 17:15:00,1900-01-01 18:05:00,76.4,764.0,UPI,50.0,15,October,2025,Wednesday,False,17,Evening,High
ST195,Mumbai,2025-10-15,Bike,1900-01-01 10:50:00,1900-01-01 12:20:00,26.6,266.0,Card,90.0,15,October,2025,Wednesday,False,10,Morning,Low
ST196,Pune,2025-10-15,Bike,1900-01-01 07:35:00,1900-01-01 10:29:00,80.0,800.0,UPI,174.0,15,October,2025,Wednesday,False,7,Morning,High
ST197,Ahmedabad,2025-10-15,Bike,1900-01-01 12:41:00,1900-01-01 14:25:00,4.0,40.0,Card,104.0,15,October,2025,Wednesday,False,12,Afternoon,Low
ST198,Delhi,2025-10-15,Bike,1900-01-01 17:40:00,1900-01-01 18:40:00,11.0,110.0,UPI,60.0,15,October,2025,Wednesday,False,17,Evening,Low
ST199,Jaipur,2025-10-15,Truck,1900-01-01 15:32:00,1900-01-01 16:02:00,83.1,831.0,Cash,30.0,15,October,2025,Wednesday,False,15,Afternoon,High
ST200,Mumbai,2025-10-15,Car,1900-01-01 18:11:00,1900-01-01 19:17:00,63.2,632.0,UPI,66.0,15,October,2025,Wednesday,False,18,Evening,Medium
ST201,Jaipur,2025-10-15,Bike,1900-01-01 19:06:00,1900-01-01 20:08:00,56.9,569.0,UPI,62.0,15,October,2025,Wednesday,False,19,Evening,Medium
ST202,Hyderabad,2025-10-15,Bus,1900-01-01 09:10:00,1900-01-01 10:45:00,97.1,971.0,UPI,95.0,15,October,2025,Wednesday,False,9,Morning,High
ST203,Hyderabad,2025-10-15,Bike,1900-01-01 10:54:00,1900-01-01 13:54:00,16.5,165.0,UPI,180.0,15,October,2025,Wednesday,False,10,Morning,Low
ST204,Chennai,2025-10-15,Truck,1900-01-01 11:26:00,1900-01-01 14:09:00,5.1,51.0,UPI,163.0,15,October,2025,Wednesday,False,11,Morning,Low
ST205,Jaipur,2025-10-15,Truck,1900-01-01 08:41:00,1900-01-01 09:12:00,48.2,482.0,Card,31.0,15,October,2025,Wednesday,False,8,Morning,Medium
ST206,Pune,2025-10-15,Bus,1900-01-01 11:37:00,1900-01-01 14:00:00,63.4,634.0,Cash,143.0,15,October,2025,Wednesday,False,11,Morning,Medium
ST207,Jaipur,2025-10-15,Car,1900-01-01 11:59:00,1900-01-01 12:55:00,57.3,573.0,Card,56.0,15,October,2025,Wednesday,False,11,Morning,Medium
ST208,Kolkata,2025-10-15,Truck,1900-01-01 15:44:00,1900-01-01 16:16:00,57.7,577.0,UPI,32.0,15,October,2025,Wednesday,False,15,Afternoon,Medium
ST209,Hyderabad,2025-10-15,Car,1900-01-01 09:48:00,1900-01-01 11:44:00,97.4,974.0,Card,116.0,15,October,2025,Wednesday,False,9,Morning,High
ST210,Indore,2025-10-15,Car,1900-01-01 20:38:00,1900-01-01 21:19:00,10.0,100.0,UPI,41.0,15,October,2025,Wednesday,False,20,Evening,Low
ST211,Ahmedabad,2025-10-15,Truck,1900-01-01 18:05:00,1900-01-01 20:04:00,97.2,972.0,Cash,119.0,15,October,2025,Wednesday,False,18,Evening,High
ST212,Pune,2025-10-15,Bus,1900-01-01 16:57:00,1900-01-01 18:20:00,38.2,382.0,Card,83.0,15,October,2025,Wednesday,False,16,Afternoon,Medium
ST213,Kolkata,2025-10-15,Bike,1900-01-01 16:49:00,1900-01-01 17:23:00,65.3,653.0,Card,34.0,15,October,2025,Wednesday,False,16,Afternoon,Medium
ST214,Jaipur,2025-10-15,Bus,1900-01-01 12:26:00,1900-01-01 13:09:00,31.3,313.0,Card,43.0,15,October,2025,Wednesday,False,12,Afternoon,Low
ST215,Chennai,2025-10-15,Car,1900-01-01 18:21:00,1900-01-01 19:09:00,95.8,958.0,Cash,48.0,15,October,2025,Wednesday,False,18,Evening,High
ST216,Pune,2025-10-15,Car,1900-01-01 11:50:00,1900-01-01 13:33:00,13.2,132.0,Cash,103.0,15,October,2025,Wednesday,False,11,Morning,Low
ST217,Indore,2025-10-15,Bike,1900-01-01 20:48:00,1900-01-01 22:17:00,88.8,888.0,Cash,89.0,15,October,2025,Wednesday,False,20,Evening,High
ST218,Chennai,2025-10-15,Bike,1900-01-01 07:27:00,1900-01-01 08:28:00,66.2,662.0,UPI,61.0,15,October,2025,Wednesday,False,7,Morning,Medium
ST219,Bhopal,2025-10-15,Bike,1900-01-01 12:10:00,1900-01-01 13:00:00,96.2,962.0,Cash,50.0,15,October,2025,Wednesday,False,12,Afternoon,High
ST220,Pune,2025-10-15,Car,1900-01-01 18:48:00,1900-01-01 20:57:00,96.8,968.0,UPI,129.0,15,October,2025,Wednesday,False,18,Evening,High
ST221,Indore,2025-10-15,Car,1900-01-01 16:22:00,1900-01-01 18:09:00,14.3,143.0,UPI,107.0,15,October,2025,Wednesday,False,16,Afternoon,Low
ST222,Chennai,2025-10-15,Car,1900-01-01 17:55:00,1900-01-01 20:12:00,37.6,376.0,Cash,137.0,15,October,2025,Wednesday,False,17,Evening,Medium
ST223,Bhopal,2025-10-15,Car,1900-01-01 14:45:00,1900-01-01 17:10:00,30.5,305.0,Cash,145.0,15,October,2025,Wednesday,False,14,Afternoon,Low
ST224,Kolkata,2025-10-15,Bike,1900-01-01 19:29:00,1900-01-01 22:13:00,55.2,552.0,Cash,164.0,15,October,2025,Wednesday,False,19,Evening,Medium
ST225,Ahmedabad,2025-10-15,Bus,1900-01-01 07:56:00,1900-01-01 09:41:00,25.3,253.0,UPI,105.0,15,October,2025,Wednesday,False,7,Morning,Low
ST226,Pune,2025-10-15,Truck,1900-01-01 13:41:00,1900-01-01 16:34:00,98.7,987.0,Cash,173.0,15,October,2025,Wednesday,False,13,Afternoon,High
ST227,Bhopal,2025-10-15,Bike,1900-01-01 12:21:00,1900-01-01 14:06:00,47.4,474.0,Card,105.0,15,October,2025,Wednesday,False,12,Afternoon,Medium
ST228,Ahmedabad,2025-10-15,Truck,1900-01-01 11:40:00,1900-01-01 14:36:00,63.7,637.0,Card,176.0,15,October,2025,Wednesday,False,11,Morning,Medium
ST229,Indore,2025-10-15,Car,1900-01-01 20:38:00,1900-01-01 23:08:00,41.7,417.0,Cash,150.0,15,October,2025,Wednesday,False,20,Evening,Medium
ST230,Indore,2025-10-15,Car,1900-01-01 07:59:00,1900-01-01 10:30:00,96.6,966.0,Card,151.0,15,October,2025,Wednesday,False,7,Morning,High
ST231,Kolkata,2025-10-15,Bus,1900-01-01 06:51:00,1900-01-01 09:19:00,78.3,783.0,UPI,148.0,15,October,2025,Wednesday,False,6,Morning,High
ST232,Kolkata,2025-10-15,Bus,1900-01-01 18:26:00,1900-01-01 20:57:00,70.8,708.0,Cash,151.0,15,October,2025,Wednesday,False,18,Evening,High
ST233,Delhi,2025-10-15,Truck,1900-01-01 19:19:00,1900-01-01 22:00:00,82.6,826.0,UPI,161.0,15,October,2025,Wednesday,False,19,Evening,High
ST234,Kolkata,2025-10-15,Car,1900-01-01 20:51:00,1900-01-01 21:51:00,18.4,184.0,Card,60.0,15,October,2025,Wednesday,False,20,Evening,Low
ST235,Indore,2025-10-15,Bus,1900-01-01 06:28:00,1900-01-01 09:27:00,77.9,779.0,Cash,179.0,15,October,2025,Wednesday,False,6,Morning,High
ST236,Delhi,2025-10-15,Bike,1900-01-01 15:38:00,1900-01-01 16:54:00,95.3,953.0,Cash,76.0,15,October,2025,Wednesday,False,15,Afternoon,High
ST237,Ahmedabad,2025-10-15,Car,1900-01-01 15:23:00,1900-01-01 17:43:00,58.3,583.0,Cash,140.0,15,October,2025,Wednesday,False,15,Afternoon,Medium
ST238,Bhopal,2025-10-15,Truck,1900-01-01 14:38:00,1900-01-01 17:02:00,53.8,538.0,Card,144.0,15,October,2025,Wednesday,False,14,Afternoon,Medium
ST239,Chennai,2025-10-15,Truck,1900-01-01 13:28:00,1900-01-01 15:54:00,36.0,360.0,UPI,146.0,15,October,2025,Wednesday,False,13,Afternoon,Low
ST240,Chennai,2025-10-15,Car,1900-01-01 10:00:00,1900-01-01 12:48:00,44.4,444.0,Card,168.0,15,October,2025,Wednesday,False,10,Morning,Medium
ST241,Pune,2025-10-15,Car,1900-01-01 09:07:00,1900-01-01 11:13:00,70.7,707.0,UPI,126.0,15,October,2025,Wednesday,False,9,Morning,High
ST242,Bhopal,2025-10-15,Bike,1900-01-01 17:25:00,1900-01-01 19:41:00,34.3,343.0,Cash,136.0,15,October,2025,Wednesday,False,17,Evening,Low
ST243,Jaipur,2025-10-15,Car,1900-01-01 08:03:00,1900-01-01 10:39:00,99.5,995.0,UPI,156.0,15,October,2025,Wednesday,False,8,Morning,High
ST244,Delhi,2025-10-15,Truck,1900-01-01 16:40:00,1900-01-01 19:18:00,20.1,201.0,Cash,158.0,15,October,2025,Wednesday,False,16,Afternoon,Low
ST245,Kolkata,2025-10-15,Bus,1900-01-01 12:31:00,1900-01-01 14:33:00,34.6,346.0,UPI,122.0,15,October,2025,Wednesday,False,12,Afternoon,Low
ST246,Indore,2025-10-15,Bus,1900-01-01 06:12:00,1900-01-01 07:44:00,24.5,245.0,UPI,92.0,15,October,2025,Wednesday,False,6,Morning,Low
ST247,Indore,2025-10-15,Truck,1900-01-01 19:04:00,1900-01-01 20:00:00,97.2,972.0,Cash,56.0,15,October,2025,Wednesday,False,19,Evening,High
ST248,Jaipur,2025-10-15,Car,1900-01-01 07:32:00,1900-01-01 09:35:00,84.4,844.0,UPI,123.0,15,October,2025,Wednesday,False,7,Morning,High
ST249,Ahmedabad,2025-10-15,Truck,1900-01-01 08:27:00,1900-01-01 10:29:00,36.0,360.0,UPI,122.0,15,October,2025,Wednesday,False,8,Morning,Low
ST250,Pune,2025-10-15,Truck,1900-01-01 10:21:00,1900-01-01 12:40:00,91.2,912.0,UPI,139.0,15,October,2025,Wednesday,False,10,Morning,High
ST251,Pune,2025-10-15,Car,1900-01-01 14:56:00,1900-01-01 17:00:00,12.6,126.0,Card,124.0,15,October,2025,Wednesday,False,14,Afternoon,Low
ST252,Indore,2025-10-15,Bike,1900-01-01 13:11:00,1900-01-01 13:45:00,42.5,425.0,UPI,34.0,15,October,2025,Wednesday,False,13,Afternoon,Medium
ST253,Kolkata,2025-10-15,Car,1900-01-01 13:37:00,1900-01-01 14:43:00,12.5,125.0,Card,66.0,15,October,2025,Wednesday,False,13,Afternoon,Low
ST254,Jaipur,2025-10-15,Bike,1900-01-01 14:54:00,1900-01-01 16:55:00,78.0,780.0,UPI,121.0,15,October,2025,Wednesday,False,14,Afternoon,High
ST255,Bhopal,2025-10-15,Bus,1900-01-01 08:07:00,1900-01-01 09:49:00,31.7,317.0,UPI,102.0,15,October,2025,Wednesday,False,8,Morning,Low
ST256,Delhi,2025-10-15,Car,1900-01-01 10:28:00,1900-01-01 12:11:00,81.5,815.0,UPI,103.0,15,October,2025,Wednesday,False,10,Morning,High
ST257,Chennai,2025-10-15,Bike,1900-01-01 13:54:00,1900-01-01 14:44:00,57.0,570.0,Cash,50.0,15,October,2025,Wednesday,False,13,Afternoon,Medium
ST258,Chennai,2025-10-15,Truck,1900-01-01 08:56:00,1900-01-01 11:32:00,43.2,432.0,Cash,156.0,15,October,2025,Wednesday,False,8,Morning,Medium
ST259,Jaipur,2025-10-15,Truck,1900-01-01 14:57:00,1900-01-01 15:44:00,79.2,792.0,Cash,47.0,15,October,2025,Wednesday,False,14,Afternoon,High
ST260,Pune,2025-10-15,Bus,1900-01-01 15:48:00,1900-01-01 16:32:00,24.3,243.0,Cash,44.0,15,October,2025,Wednesday,False,15,Afternoon,Low
ST261,Pune,2025-10-15,Bike,1900-01-01 11:30:00,1900-01-01 13:21:00,27.7,277.0,Cash,111.0,15,October,2025,Wednesday,False,11,Morning,Low
ST262,Ahmedabad,2025-10-15,Car,1900-01-01 19:58:00,1900-01-01 22:11:00,59.1,591.0,Card,133.0,15,October,2025,Wednesday,False,19,Evening,Medium
ST263,Delhi,2025-10-15,Bike,1900-01-01 15:26:00,1900-01-01 17:23:00,37.7,377.0,Card,117.0,15,October,2025,Wednesday,False,15,Afternoon,Medium
ST264,Jaipur,2025-10-15,Car,1900-01-01 14:28:00,1900-01-01 16:00:00,25.1,251.0,Card,92.0,15,October,2025,Wednesday,False,14,Afternoon,Low
ST265,Ahmedabad,2025-10-15,Bus,1900-01-01 13:22:00,1900-01-01 13:59:00,41.8,418.0,Card,37.0,15,October,2025,Wednesday,False,13,Afternoon,Medium
ST266,Hyderabad,2025-10-15,Car,1900-01-01 16:32:00,1900-01-01 19:25:00,18.8,188.0,Card,173.0,15,October,2025,Wednesday,False,16,Afternoon,Low
ST267,Jaipur,2025-10-15,Truck,1900-01-01 08:56:00,1900-01-01 11:48:00,13.0,130.0,Card,172.0,15,October,2025,Wednesday,False,8,Morning,Low
ST268,Indore,2025-10-15,Truck,1900-01-01 12:41:00,1900-01-01 15:31:00,58.4,584.0,Cash,170.0,15,October,2025,Wednesday,False,12,Afternoon,Medium
ST269,Ahmedabad,2025-10-15,Car,1900-01-01 16:17:00,1900-01-01 18:21:00,11.8,118.0,Cash,124.0,15,October,2025,Wednesday,False,16,Afternoon,Low
ST270,Jaipur,2025-10-15,Truck,1900-01-01 10:27:00,1900-01-01 12:26:00,29.4,294.0,Card,119.0,15,October,2025,Wednesday,False,10,Morning,Low
ST271,Delhi,2025-10-15,Bus,1900-01-01 07:53:00,1900-01-01 09:33:00,77.2,772.0,UPI,100.0,15,October,2025,Wednesday,False,7,Morning,High
ST272,Pune,2025-10-15,Car,1900-01-01 18:19:00,1900-01-01 19:33:00,50.0,500.0,Card,74.0,15,October,2025,Wednesday,False,18,Evening,Medium
ST273,Indore,2025-10-15,Truck,1900-01-01 18:26:00,1900-01-01 19:44:00,74.1,741.0,Cash,78.0,15,October,2025,Wednesday,False,18,Evening,High
ST274,Hyderabad,2025-10-15,Car,1900-01-01 08:31:00,1900-01-01 10:19:00,16.2,162.0,UPI,108.0,15,October,2025,Wednesday,False,8,Morning,Low
ST275,Ahmedabad,2025-10-15,Bike,1900-01-01 20:33:00,1900-01-01 22:19:00,18.1,181.0,Card,106.0,15,October,2025,Wednesday,False,20,Evening,Low
ST276,Kolkata,2025-10-15,Bus,1900-01-01 17:56:00,1900-01-01 18:54:00,55.5,555.0,Cash,58.0,15,October,2025,Wednesday,False,17,Evening,Medium
ST277,Jaipur,2025-10-15,Bike,1900-01-01 18:57:00,1900-01-01 21:15:00,17.9,179.0,Cash,138.0,15,October,2025,Wednesday,False,18,Evening,Low
ST278,Mumbai,2025-10-15,Car,1900-01-01 14:55:00,1900-01-01 17:16:00,44.0,440.0,UPI,141.0,15,October,2025,Wednesday,False,14,Afternoon,Medium
ST279,Mumbai,2025-10-15,Car,1900-01-01 16:41:00,1900-01-01 17:32:00,96.5,965.0,Cash,51.0,15,October,2025,Wednesday,False,16,Afternoon,High
ST280,Jaipur,2025-10-15,Bus,1900-01-01 06:13:00,1900-01-01 08:11:00,11.6,116.0,Card,118.0,15,October,2025,Wednesday,False,6,Morning,Low
ST281,Ahmedabad,2025-10-15,Car,1900-01-01 19:47:00,1900-01-01 22:00:00,13.3,133.0,Card,133.0,15,October,2025,Wednesday,False,19,Evening,Low
ST282,Bhopal,2025-10-15,Truck,1900-01-01 19:20:00,1900-01-01 22:04:00,75.0,750.0,UPI,164.0,15,October,2025,Wednesday,False,19,Evening,High
ST283,Jaipur,2025-10-15,Bus,1900-01-01 16:00:00,1900-01-01 16:57:00,35.7,357.0,UPI,57.0,15,October,2025,Wednesday,False,16,Afternoon,Low
ST284,Jaipur,2025-10-15,Bike,1900-01-01 14:12:00,1900-01-01 14:51:00,75.5,755.0,Cash,39.0,15,October,2025,Wednesday,False,14,Afternoon,High
ST285,Kolkata,2025-10-15,Bus,1900-01-01 08:24:00,1900-01-01 11:01:00,15.0,150.0,Card,157.0,15,October,2025,Wednesday,False,8,Morning,Low
ST286,Ahmedabad,2025-10-15,Bus,1900-01-01 14:22:00,1900-01-01 16:24:00,26.7,267.0,UPI,122.0,15,October,2025,Wednesday,False,14,Afternoon,Low
ST287,Hyderabad,2025-10-15,Car,1900-01-01 17:17:00,1900-01-01 20:12:00,67.6,676.0,UPI,175.0,15,October,2025,Wednesday,False,17,Evening,Medium
ST288,Chennai,2025-10-15,Truck,1900-01-01 12:14:00,1900-01-01 13:06:00,72.3,723.0,Cash,52.0,15,October,2025,Wednesday,False,12,Afternoon,High
ST289,Hyderabad,2025-10-15,Car,1900-01-01 07:29:00,1900-01-01 09:06:00,13.4,134.0,Card,97.0,15,October,2025,Wednesday,False,7,Morning,Low
ST290,Indore,2025-10-15,Bus,1900-01-01 07:26:00,1900-01-01 08:45:00,27.9,279.0,UPI,79.0,15,October,2025,Wednesday,False,7,Morning,Low
ST291,Chennai,2025-10-15,Bus,1900-01-01 12:19:00,1900-01-01 13:21:00,84.4,844.0,Cash,62.0,15,October,2025,Wednesday,False,12,Afternoon,High
ST292,Bhopal,2025-10-15,Bus,1900-01-01 18:05:00,1900-01-01 18:56:00,62.8,628.0,Cash,51.0,15,October,2025,Wednesday,False,18,Evening,Medium
ST293,Hyderabad,2025-10-15,Truck,1900-01-01 18:35:00,1900-01-01 19:22:00,80.7,807.0,Cash,47.0,15,October,2025,Wednesday,False,18,Evening,High
ST294,Pune,2025-10-15,Car,1900-01-01 19:39:00,1900-01-01 21:15:00,66.6,666.0,Card,96.0,15,October,2025,Wednesday,False,19,Evening,Medium
ST295,Kolkata,2025-10-15,Bus,1900-01-01 19:01:00,1900-01-01 19:31:00,81.9,819.0,UPI,30.0,15,October,2025,Wednesday,False,19,Evening,High
ST296,Jaipur,2025-10-15,Bike,1900-01-01 15:21:00,1900-01-01 17:28:00,85.4,854.0,Cash,127.0,15,October,2025,Wednesday,False,15,Afternoon,High
ST297,Jaipur,2025-10-15,Car,1900-01-01 14:46:00,1900-01-01 17:30:00,89.4,894.0,Cash,164.0,15,October,2025,Wednesday,False,14,Afternoon,High
ST298,Chennai,2025-10-15,Truck,1900-01-01 11:36:00,1900-01-01 13:45:00,47.4,474.0,UPI,129.0,15,October,2025,Wednesday,False,11,Morning,Medium
ST299,Delhi,2025-10-15,Bus,1900-01-01 11:39:00,1900-01-01 12:39:00,72.9,729.0,UPI,60.0,15,October,2025,Wednesday,False,11,Morning,High
ST300,Ahmedabad,2025-10-15,Car,1900-01-01 10:51:00,1900-01-01 11:45:00,75.9,759.0,Card,54.0,15,October,2025,Wednesday,False,10,Morning,High
ST301,Jaipur,2025-10-15,Truck,1900-01-01 15:01:00,1900-01-01 16:23:00,45.2,452.0,Card,82.0,15,October,2025,Wednesday,False,15,Afternoon,Medium
ST302,Ahmedabad,2025-10-15,Bike,1900-01-01 13:32:00,1900-01-01 14:21:00,98.9,989.0,Card,49.0,15,October,2025,Wednesday,False,13,Afternoon,High
ST303,Delhi,2025-10-15,Car,1900-01-01 15:28:00,1900-01-01 17:19:00,50.1,501.0,Card,111.0,15,October,2025,Wednesday,False,15,Afternoon,Medium
ST304,Jaipur,2025-10-15,Truck,1900-01-01 12:51:00,1900-01-01 14:36:00,32.1,321.0,Card,105.0,15,October,2025,Wednesday,False,12,Afternoon,Low
ST305,Bhopal,2025-10-15,Bike,1900-01-01 16:21:00,1900-01-01 17:03:00,24.4,244.0,Card,42.0,15,October,2025,Wednesday,False,16,Afternoon,Low
ST306,Kolkata,2025-10-15,Bike,1900-01-01 20:13:00,1900-01-01 23:00:00,75.0,750.0,Cash,167.0,15,October,2025,Wednesday,False,20,Evening,High
ST307,Delhi,2025-10-15,Bike,1900-01-01 06:49:00,1900-01-01 09:11:00,30.0,300.0,Card,142.0,15,October,2025,Wednesday,False,6,Morning,Low
ST308,Ahmedabad,2025-10-15,Truck,1900-01-01 17:56:00,1900-01-01 20:26:00,7.0,70.0,Cash,150.0,15,October,2025,Wednesday,False,17,Evening,Low
ST309,Mumbai,2025-10-15,Bus,1900-01-01 09:45:00,1900-01-01 10:28:00,44.4,444.0,Cash,43.0,15,October,2025,Wednesday,False,9,Morning,Medium
ST310,Bhopal,2025-10-15,Car,1900-01-01 17:57:00,1900-01-01 19:48:00,62.8,628.0,Cash,111.0,15,October,2025,Wednesday,False,17,Evening,Medium
ST311,Hyderabad,2025-10-15,Car,1900-01-01 11:33:00,1900-01-01 14:12:00,37.5,375.0,Cash,159.0,15,October,2025,Wednesday,False,11,Morning,Medium
ST312,Bhopal,2025-10-15,Bus,1900-01-01 18:23:00,1900-01-01 20:39:00,82.8,828.0,Card,136.0,15,October,2025,Wednesday,False,18,Evening,High
ST313,Delhi,2025-10-15,Bus,1900-01-01 07:11:00,1900-01-01 08:56:00,99.2,992.0,UPI,105.0,15,October,2025,Wednesday,False,7,Morning,High
ST314,Pune,2025-10-15,Bike,1900-01-01 16:52:00,1900-01-01 19:35:00,87.6,876.0,Card,163.0,15,October,2025,Wednesday,False,16,Afternoon,High
ST315,Bhopal,2025-10-15,Bus,1900-01-01 20:06:00,1900-01-01 22:54:00,51.2,512.0,Cash,168.0,15,October,2025,Wednesday,False,20,Evening,Medium
ST316,Delhi,2025-10-15,Car,1900-01-01 08:42:00,1900-01-01 10:27:00,88.0,880.0,Card,105.0,15,October,2025,Wednesday,False,8,Morning,High
ST317,Indore,2025-10-15,Car,1900-01-01 15:34:00,1900-01-01 17:45:00,25.8,258.0,UPI,131.0,15,October,2025,Wednesday,False,15,Afternoon,Low
ST318,Delhi,2025-10-15,Truck,1900-01-01 16:19:00,1900-01-01 17:45:00,99.5,995.0,UPI,86.0,15,October,2025,Wednesday,False,16,Afternoon,High
