Station_ID,City,Date,Vehicle_Type,Charging_Start_Time,Charging_End_Time,Energy_Consumed_kWh,Cost_INR,Payment_Method,Session_Duration_Min,Day,Month,Year,Day_of_Week,Weekend,Hour,Time_Slot,Revenue_Category,Session_hours,Cost_per_kWh,Weekend_Label
ST160,Mumbai,2025-10-15,Bus,14:56:00,16:52:00,9.3,93.0,UPI,116.0,15,October,2025,Wednesday,False,14,Afternoon,Low,1.93,10.0,Weekday
ST161,Delhi,2025-10-15,Bike,11:35:00,13:33:00,45.3,453.0,Cash,118.0,15,October,2025,Wednesday,False,11,Morning,Medium,1.97,10.0,Weekday
ST162,Indore,2025-10-15,Car,19:11:00,21:35:00,9.4,94.0,Card,144.0,15,October,2025,Wednesday,False,19,Evening,Low,2.4,10.0,Weekday
ST163,Ahmedabad,2025-10-15,Car,09:12:00,10:19:00,67.7,677.0,Cash,67.0,15,October,2025,Wednesday,False,9,Morning,Medium,1.12,10.0,Weekday
ST164,Indore,2025-10-15,Truck,17:59:00,18:31:00,64.3,643.0,UPI,32.0,15,October,2025,Wednesday,False,17,Evening,Medium,0.53,10.0,Weekday
ST165,Chennai,2025-10-15,Bike,19:52:00,21:38:00,8.3,83.0,UPI,106.0,15,October,2025,Wednesday,False,19,Evening,Low,1.77,10.0,Weekday
ST166,Ahmedabad,2025-10-15,Bus,08:25:00,10:05:00,33.1,331.0,Card,100.0,15,October,2025,Wednesday,False,8,Morning,Low,1.67,10.0,Weekday
ST167,Bhopal,2025-10-15,Bike,11:58:00,14:14:00,3.3,33.0,Cash,136.0,15,October,2025,Wednesday,False,11,Morning,Low,2.27,10.0,Weekday
ST168,Kolkata,2025-10-15,Car,13:38:00,15:31:00,78.5,785.0,Cash,113.0,15,October,2025,Wednesday,False,13,Afternoon,High,1.88,10.0,Weekday
ST169,Mumbai,2025-10-15,Truck,16:12:00,16:47:00,25.6,256.0,Cash,35.0,15,October,2025,Wednesday,False,16,Afternoon,Low,0.58,10.0,Weekday
ST170,Delhi,2025-10-15,Bus,06:28:00,07:48:00,11.1,111.0,UPI,80.0,15,October,2025,Wednesday,False,6,Morning,Low,1.33,10.0,Weekday
ST171,Indore,2025-10-15,Bike,14:14:00,16:58:00,88.8,888.0,UPI,164.0,15,October,2025,Wednesday,False,14,Afternoon,High,2.73,10.0,Weekday
ST172,Jaipur,2025-10-15,Car,13:55:00,15:08:00,10.4,104.0,Cash,73.0,15,October,2025,Wednesday,False,13,Afternoon,Low,1.22,10.0,Weekday
ST173,Bhopal,2025-10-15,Car,11:01:00,12:38:00,74.4,744.0,UPI,97.0,15,October,2025,Wednesday,False,11,Morning,High,1.62,10.0,Weekday
ST174,Delhi,2025-10-15,Car,10:04:00,12:29:00,75.3,753.0,UPI,145.0,15,October,2025,Wednesday,False,10,Morning,High,2.42,10.0,Weekday
ST175,Delhi,2025-10-15,Bus,19:57:00,22:21:00,97.4,974.0,Cash,144.0,15,October,2025,Wednesday,False,19,Evening,High,2.4,10.0,Weekday
ST176,Bhopal,2025-10-15,Car,17:14:00,18:10:00,29.2,292.0,UPI,56.0,15,October,2025,Wednesday,False,17,Evening,Low,0.93,10.0,Weekday
ST177,Jaipur,2025-10-15,Bike,09:43:00,11:05:00,90.5,905.0,UPI,82.0,15,October,2025,Wednesday,False,9,Morning,High,1.37,10.0,Weekday
ST178,Mumbai,2025-10-15,Car,20:06:00,21:58:00,27.3,273.0,Cash,112.0,15,October,2025,Wednesday,False,20,Evening,Low,1.87,10.0,Weekday
ST179,Kolkata,2025-10-15,Truck,10:51:00,11:51:00,51.6,516.0,Card,60.0,15,October,2025,Wednesday,False,10,Morning,Medium,1.0,10.0,Weekday
ST180,Delhi,2025-10-15,Bike,14:50:00,15:32:00,22.3,223.0,Card,42.0,15,October,2025,Wednesday,False,14,Afternoon,Low,0.7,10.0,Weekday
ST181,Ahmedabad,2025-10-15,Car,07:13:00,09:49:00,73.5,735.0,Cash,156.0,15,October,2025,Wednesday,False,7,Morning,High,2.6,10.0,Weekday
ST182,Mumbai,2025-10-15,Bus,17:37:00,18:27:00,31.9,319.0,Card,50.0,15,October,2025,Wednesday,False,17,Evening,Low,0.83,10.0,Weekday
ST183,Chennai,2025-10-15,Truck,17:59:00,18:38:00,56.7,567.0,Cash,39.0,15,October,2025,Wednesday,False,17,Evening,Medium,0.65,10.0,Weekday
ST184,Hyderabad,2025-10-15,Car,14:07:00,14:44:00,7.1,71.0,UPI,37.0,15,October,2025,Wednesday,False,14,Afternoon,Low,0.62,10.0,Weekday
ST185,Delhi,2025-10-15,Truck,14:13:00,17:09:00,79.5,795.0,Card,176.0,15,October,2025,Wednesday,False,14,Afternoon,High,2.93,10.0,Weekday
ST186,Indore,2025-10-15,Car,14:28:00,16:20:00,47.2,472.0,Cash,112.0,15,October,2025,Wednesday,False,14,Afternoon,Medium,1.87,10.0,Weekday
ST187,Hyderabad,2025-10-15,Bike,20:43:00,21:47:00,10.5,105.0,UPI,64.0,15,October,2025,Wednesday,False,20,Evening,Low,1.07,10.0,Weekday
ST188,Mumbai,2025-10-15,Bus,13:31:00,15:50:00,13.8,138.0,UPI,139.0,15,October,2025,Wednesday,False,13,Afternoon,Low,2.32,10.0,Weekday
ST189,Ahmedabad,2025-10-15,Car,18:28:00,19:32:00,3.4,34.0,UPI,64.0,15,October,2025,Wednesday,False,18,Evening,Low,1.07,10.0,Weekday
ST190,Chennai,2025-10-15,Car,14:58:00,16:19:00,40.6,406.0,Card,81.0,15,October,2025,Wednesday,False,14,Afternoon,Medium,1.35,10.0,Weekday
ST191,Bhopal,2025-10-15,Car,06:11:00,08:02:00,73.3,733.0,Card,111.0,15,October,2025,Wednesday,False,6,Morning,High,1.85,10.0,Weekday
ST192,Delhi,2025-10-15,Bike,20:12:00,22:12:00,23.9,239.0,UPI,120.0,15,October,2025,Wednesday,False,20,Evening,Low,2.0,10.0,Weekday
ST193,Mumbai,2025-10-15,Bus,15:02:00,16:18:00,74.8,748.0,Cash,76.0,15,October,2025,Wednesday,False,15,Afternoon,High,1.27,10.0,Weekday
ST194,Hyderabad,2025-10-15,Bike,17:15:00,18:05:00,76.4,764.0,UPI,50.0,15,October,2025,Wednesday,False,17,Evening,High,0.83,10.0,Weekday
ST195,Mumbai,2025-10-15,Bike,10:50:00,12:20:00,26.6,266.0,Card,90.0,15,October,2025,Wednesday,False,10,Morning,Low,1.5,10.0,Weekday
ST196,Pune,2025-10-15,Bike,07:35:00,10:29:00,80.0,800.0,UPI,174.0,15,October,2025,Wednesday,False,7,Morning,High,2.9,10.0,Weekday
ST197,Ahmedabad,2025-10-15,Bike,12:41:00,14:25:00,4.0,40.0,Card,104.0,15,October,2025,Wednesday,False,12,Afternoon,Low,1.73,10.0,Weekday
ST198,Delhi,2025-10-15,Bike,17:40:00,18:40:00,11.0,110.0,UPI,60.0,15,October,2025,Wednesday,False,17,Evening,Low,1.0,10.0,Weekday
ST199,Jaipur,2025-10-15,Truck,15:32:00,16:02:00,83.1,831.0,Cash,30.0,15,October,2025,Wednesday,False,15,Afternoon,High,0.5,10.0,Weekday
ST200,Mumbai,2025-10-15,Car,18:11:00,19:17:00,63.2,632.0,UPI,66.0,15,October,2025,Wednesday,False,18,Evening,Medium,1.1,10.0,Weekday
ST201,Jaipur,2025-10-15,Bike,19:06:00,20:08:00,56.9,569.0,UPI,62.0,15,October,2025,Wednesday,False,19,Evening,Medium,1.03,10.0,Weekday
ST202,Hyderabad,2025-10-15,Bus,09:10:00,10:45:00,97.1,971.0,UPI,95.0,15,October,2025,Wednesday,False,9,Morning,High,1.58,10.0,Weekday
ST203,Hyderabad,2025-10-15,Bike,10:54:00,13:54:00,16.5,165.0,UPI,180.0,15,October,2025,Wednesday,False,10,Morning,Low,3.0,10.0,Weekday
ST204,Chennai,2025-10-15,Truck,11:26:00,14:09:00,5.1,51.0,UPI,163.0,15,October,2025,Wednesday,False,11,Morning,Low,2.72,10.0,Weekday
ST205,Jaipur,2025-10-15,Truck,08:41:00,09:12:00,48.2,482.0,Card,31.0,15,October,2025,Wednesday,False,8,Morning,Medium,0.52,10.0,Weekday
ST206,Pune,2025-10-15,Bus,11:37:00,14:00:00,63.4,634.0,Cash,143.0,15,October,2025,Wednesday,False,11,Morning,Medium,2.38,10.0,Weekday
ST207,Jaipur,2025-10-15,Car,11:59:00,12:55:00,57.3,573.0,Card,56.0,15,October,2025,Wednesday,False,11,Morning,Medium,0.93,10.0,Weekday
ST208,Kolkata,2025-10-15,Truck,15:44:00,16:16:00,57.7,577.0,UPI,32.0,15,October,2025,Wednesday,False,15,Afternoon,Medium,0.53,10.0,Weekday
ST209,Hyderabad,2025-10-15,Car,09:48:00,11:44:00,97.4,974.0,Card,116.0,15,October,2025,Wednesday,False,9,Morning,High,1.93,10.0,Weekday
ST210,Indore,2025-10-15,Car,20:38:00,21:19:00,10.0,100.0,UPI,41.0,15,October,2025,Wednesday,False,20,Evening,Low,0.68,10.0,Weekday
ST211,Ahmedabad,2025-10-15,Truck,18:05:00,20:04:00,97.2,972.0,Cash,119.0,15,October,2025,Wednesday,False,18,Evening,High,1.98,10.0,Weekday
ST212,Pune,2025-10-15,Bus,16:57:00,18:20:00,38.2,382.0,Card,83.0,15,October,2025,Wednesday,False,16,Afternoon,Medium,1.38,10.0,Weekday
ST213,Kolkata,2025-10-15,Bike,16:49:00,17:23:00,65.3,653.0,Card,34.0,15,October,2025,Wednesday,False,16,Afternoon,Medium,0.57,10.0,Weekday
ST214,Jaipur,2025-10-15,Bus,12:26:00,13:09:00,31.3,313.0,Card,43.0,15,October,2025,Wednesday,False,12,Afternoon,Low,0.72,10.0,Weekday
ST215,Chennai,2025-10-15,Car,18:21:00,19:09:00,95.8,958.0,Cash,48.0,15,October,2025,Wednesday,False,18,Evening,High,0.8,10.0,Weekday
ST216,Pune,2025-10-15,Car,11:50:00,13:33:00,13.2,132.0,Cash,103.0,15,October,2025,Wednesday,False,11,Morning,Low,1.72,10.0,Weekday
ST217,Indore,2025-10-15,Bike,20:48:00,22:17:00,88.8,888.0,Cash,89.0,15,October,2025,Wednesday,False,20,Evening,High,1.48,10.0,Weekday
ST218,Chennai,2025-10-15,Bike,07:27:00,08:28:00,66.2,662.0,UPI,61.0,15,October,2025,Wednesday,False,7,Morning,Medium,1.02,10.0,Weekday
ST219,Bhopal,2025-10-15,Bike,12:10:00,13:00:00,96.2,962.0,Cash,50.0,15,October,2025,Wednesday,False,12,Afternoon,High,0.83,10.0,Weekday
ST220,Pune,2025-10-15,Car,18:48:00,20:57:00,96.8,968.0,UPI,129.0,15,October,2025,Wednesday,False,18,Evening,High,2.15,10.0,Weekday
ST221,Indore,2025-10-15,Car,16:22:00,18:09:00,14.3,143.0,UPI,107.0,15,October,2025,Wednesday,False,16,Afternoon,Low,1.78,10.0,Weekday
ST222,Chennai,2025-10-15,Car,17:55:00,20:12:00,37.6,376.0,Cash,137.0,15,October,2025,Wednesday,False,17,Evening,Medium,2.28,10.0,Weekday
ST223,Bhopal,2025-10-15,Car,14:45:00,17:10:00,30.5,305.0,Cash,145.0,15,October,2025,Wednesday,False,14,Afternoon,Low,2.42,10.0,Weekday
ST224,Kolkata,2025-10-15,Bike,19:29:00,22:13:00,55.2,552.0,Cash,164.0,15,October,2025,Wednesday,False,19,Evening,Medium,2.73,10.0,Weekday
ST225,Ahmedabad,2025-10-15,Bus,07:56:00,09:41:00,25.3,253.0,UPI,105.0,15,October,2025,Wednesday,False,7,Morning,Low,1.75,10.0,Weekday
ST226,Pune,2025-10-15,Truck,13:41:00,16:34:00,98.7,987.0,Cash,173.0,15,October,2025,Wednesday,False,13,Afternoon,High,2.88,10.0,Weekday
ST227,Bhopal,2025-10-15,Bike,12:21:00,14:06:00,47.4,474.0,Card,105.0,15,October,2025,Wednesday,False,12,Afternoon,Medium,1.75,10.0,Weekday
ST228,Ahmedabad,2025-10-15,Truck,11:40:00,14:36:00,63.7,637.0,Card,176.0,15,October,2025,Wednesday,False,11,Morning,Medium,2.93,10.0,Weekday
ST229,Indore,2025-10-15,Car,20:38:00,23:08:00,41.7,417.0,Cash,150.0,15,October,2025,Wednesday,False,20,Evening,Medium,2.5,10.0,Weekday
ST230,Indore,2025-10-15,Car,07:59:00,10:30:00,96.6,966.0,Card,151.0,15,October,2025,Wednesday,False,7,Morning,High,2.52,10.0,Weekday
ST231,Kolkata,2025-10-15,Bus,06:51:00,09:19:00,78.3,783.0,UPI,148.0,15,October,2025,Wednesday,False,6,Morning,High,2.47,10.0,Weekday
ST232,Kolkata,2025-10-15,Bus,18:26:00,20:57:00,70.8,708.0,Cash,151.0,15,October,2025,Wednesday,False,18,Evening,High,2.52,10.0,Weekday
ST233,Delhi,2025-10-15,Truck,19:19:00,22:00:00,82.6,826.0,UPI,161.0,15,October,2025,Wednesday,False,19,Evening,High,2.68,10.0,Weekday
ST234,Kolkata,2025-10-15,Car,20:51:00,21:51:00,18.4,184.0,Card,60.0,15,October,2025,Wednesday,False,20,Evening,Low,1.0,10.0,Weekday
ST235,Indore,2025-10-15,Bus,06:28:00,09:27:00,77.9,779.0,Cash,179.0,15,October,2025,Wednesday,False,6,Morning,High,2.98,10.0,Weekday
ST236,Delhi,2025-10-15,Bike,15:38:00,16:54:00,95.3,953.0,Cash,76.0,15,October,2025,Wednesday,False,15,Afternoon,High,1.27,10.0,Weekday
ST237,Ahmedabad,2025-10-15,Car,15:23:00,17:43:00,58.3,583.0,Cash,140.0,15,October,2025,Wednesday,False,15,Afternoon,Medium,2.33,10.0,Weekday
ST238,Bhopal,2025-10-15,Truck,14:38:00,17:02:00,53.8,538.0,Card,144.0,15,October,2025,Wednesday,False,14,Afternoon,Medium,2.4,10.0,Weekday
ST239,Chennai,2025-10-15,Truck,13:28:00,15:54:00,36.0,360.0,UPI,146.0,15,October,2025,Wednesday,False,13,Afternoon,Low,2.43,10.0,Weekday
ST240,Chennai,2025-10-15,Car,10:00:00,12:48:00,44.4,444.0,Card,168.0,15,October,2025,Wednesday,False,10,Morning,Medium,2.8,10.0,Weekday
ST241,Pune,2025-10-15,Car,09:07:00,11:13:00,70.7,707.0,UPI,126.0,15,October,2025,Wednesday,False,9,Morning,High,2.1,10.0,Weekday
ST242,Bhopal,2025-10-15,Bike,17:25:00,19:41:00,34.3,343.0,Cash,136.0,15,October,2025,Wednesday,False,17,Evening,Low,2.27,10.0,Weekday
ST243,Jaipur,2025-10-15,Car,08:03:00,10:39:00,99.5,995.0,UPI,156.0,15,October,2025,Wednesday,False,8,Morning,High,2.6,10.0,Weekday
ST244,Delhi,2025-10-15,Truck,16:40:00,19:18:00,20.1,201.0,Cash,158.0,15,October,2025,Wednesday,False,16,Afternoon,Low,2.63,10.0,Weekday
ST245,Kolkata,2025-10-15,Bus,12:31:00,14:33:00,34.6,346.0,UPI,122.0,15,October,2025,Wednesday,False,12,Afternoon,Low,2.03,10.0,Weekday
ST246,Indore,2025-10-15,Bus,06:12:00,07:44:00,24.5,245.0,UPI,92.0,15,October,2025,Wednesday,False,6,Morning,Low,1.53,10.0,Weekday
ST247,Indore,2025-10-15,Truck,19:04:00,20:00:00,97.2,972.0,Cash,56.0,15,October,2025,Wednesday,False,19,Evening,High,0.93,10.0,Weekday
ST248,Jaipur,2025-10-15,Car,07:32:00,09:35:00,84.4,844.0,UPI,123.0,15,October,2025,Wednesday,False,7,Morning,High,2.05,10.0,Weekday
ST249,Ahmedabad,2025-10-15,Truck,08:27:00,10:29:00,36.0,360.0,UPI,122.0,15,October,2025,Wednesday,False,8,Morning,Low,2.03,10.0,Weekday
ST250,Pune,2025-10-15,Truck,10:21:00,12:40:00,91.2,912.0,UPI,139.0,15,October,2025,Wednesday,False,10,Morning,High,2.32,10.0,Weekday
ST251,Pune,2025-10-15,Car,14:56:00,17:00:00,12.6,126.0,Card,124.0,15,October,2025,Wednesday,False,14,Afternoon,Low,2.07,10.0,Weekday
ST252,Indore,2025-10-15,Bike,13:11:00,13:45:00,42.5,425.0,UPI,34.0,15,October,2025,Wednesday,False,13,Afternoon,Medium,0.57,10.0,Weekday
ST253,Kolkata,2025-10-15,Car,13:37:00,14:43:00,12.5,125.0,Card,66.0,15,October,2025,Wednesday,False,13,Afternoon,Low,1.1,10.0,Weekday
ST254,Jaipur,2025-10-15,Bike,14:54:00,16:55:00,78.0,780.0,UPI,121.0,15,October,2025,Wednesday,False,14,Afternoon,High,2.02,10.0,Weekday
ST255,Bhopal,2025-10-15,Bus,08:07:00,09:49:00,31.7,317.0,UPI,102.0,15,October,2025,Wednesday,False,8,Morning,Low,1.7,10.0,Weekday
ST256,Delhi,2025-10-15,Car,10:28:00,12:11:00,81.5,815.0,UPI,103.0,15,October,2025,Wednesday,False,10,Morning,High,1.72,10.0,Weekday
ST257,Chennai,2025-10-15,Bike,13:54:00,14:44:00,57.0,570.0,Cash,50.0,15,October,2025,Wednesday,False,13,Afternoon,Medium,0.83,10.0,Weekday
ST258,Chennai,2025-10-15,Truck,08:56:00,11:32:00,43.2,432.0,Cash,156.0,15,October,2025,Wednesday,False,8,Morning,Medium,2.6,10.0,Weekday
ST259,Jaipur,2025-10-15,Truck,14:57:00,15:44:00,79.2,792.0,Cash,47.0,15,October,2025,Wednesday,False,14,Afternoon,High,0.78,10.0,Weekday
ST260,Pune,2025-10-15,Bus,15:48:00,16:32:00,24.3,243.0,Cash,44.0,15,October,2025,Wednesday,False,15,Afternoon,Low,0.73,10.0,Weekday
ST261,Pune,2025-10-15,Bike,11:30:00,13:21:00,27.7,277.0,Cash,111.0,15,October,2025,Wednesday,False,11,Morning,Low,1.85,10.0,Weekday
ST262,Ahmedabad,2025-10-15,Car,19:58:00,22:11:00,59.1,591.0,Card,133.0,15,October,2025,Wednesday,False,19,Evening,Medium,2.22,10.0,Weekday
ST263,Delhi,2025-10-15,Bike,15:26:00,17:23:00,37.7,377.0,Card,117.0,15,October,2025,Wednesday,False,15,Afternoon,Medium,1.95,10.0,Weekday
ST264,Jaipur,2025-10-15,Car,14:28:00,16:00:00,25.1,251.0,Card,92.0,15,October,2025,Wednesday,False,14,Afternoon,Low,1.53,10.0,Weekday
ST265,Ahmedabad,2025-10-15,Bus,13:22:00,13:59:00,41.8,418.0,Card,37.0,15,October,2025,Wednesday,False,13,Afternoon,Medium,0.62,10.0,Weekday
ST266,Hyderabad,2025-10-15,Car,16:32:00,19:25:00,18.8,188.0,Card,173.0,15,October,2025,Wednesday,False,16,Afternoon,Low,2.88,10.0,Weekday
ST267,Jaipur,2025-10-15,Truck,08:56:00,11:48:00,13.0,130.0,Card,172.0,15,October,2025,Wednesday,False,8,Morning,Low,2.87,10.0,Weekday
ST268,Indore,2025-10-15,Truck,12:41:00,15:31:00,58.4,584.0,Cash,170.0,15,October,2025,Wednesday,False,12,Afternoon,Medium,2.83,10.0,Weekday
ST269,Ahmedabad,2025-10-15,Car,16:17:00,18:21:00,11.8,118.0,Cash,124.0,15,October,2025,Wednesday,False,16,Afternoon,Low,2.07,10.0,Weekday
ST270,Jaipur,2025-10-15,Truck,10:27:00,12:26:00,29.4,294.0,Card,119.0,15,October,2025,Wednesday,False,10,Morning,Low,1.98,10.0,Weekday
ST271,Delhi,2025-10-15,Bus,07:53:00,09:33:00,77.2,772.0,UPI,100.0,15,October,2025,Wednesday,False,7,Morning,High,1.67,10.0,Weekday
ST272,Pune,2025-10-15,Car,18:19:00,19:33:00,50.0,500.0,Card,74.0,15,October,2025,Wednesday,False,18,Evening,Medium,1.23,10.0,Weekday
ST273,Indore,2025-10-15,Truck,18:26:00,19:44:00,74.1,741.0,Cash,78.0,15,October,2025,Wednesday,False,18,Evening,High,1.3,10.0,Weekday
ST274,Hyderabad,2025-10-15,Car,08:31:00,10:19:00,16.2,162.0,UPI,108.0,15,October,2025,Wednesday,False,8,Morning,Low,1.8,10.0,Weekday
ST275,Ahmedabad,2025-10-15,Bike,20:33:00,22:19:00,18.1,181.0,Card,106.0,15,October,2025,Wednesday,False,20,Evening,Low,1.77,10.0,Weekday
ST276,Kolkata,2025-10-15,Bus,17:56:00,18:54:00,55.5,555.0,Cash,58.0,15,October,2025,Wednesday,False,17,Evening,Medium,0.97,10.0,Weekday
ST277,Jaipur,2025-10-15,Bike,18:57:00,21:15:00,17.9,179.0,Cash,138.0,15,October,2025,Wednesday,False,18,Evening,Low,2.3,10.0,Weekday
ST278,Mumbai,2025-10-15,Car,14:55:00,17:16:00,44.0,440.0,UPI,141.0,15,October,2025,Wednesday,False,14,Afternoon,Medium,2.35,10.0,Weekday
ST279,Mumbai,2025-10-15,Car,16:41:00,17:32:00,96.5,965.0,Cash,51.0,15,October,2025,Wednesday,False,16,Afternoon,High,0.85,10.0,Weekday
ST280,Jaipur,2025-10-15,Bus,06:13:00,08:11:00,11.6,116.0,Card,118.0,15,October,2025,Wednesday,False,6,Morning,Low,1.97,10.0,Weekday
ST281,Ahmedabad,2025-10-15,Car,19:47:00,22:00:00,13.3,133.0,Card,133.0,15,October,2025,Wednesday,False,19,Evening,Low,2.22,10.0,Weekday
ST282,Bhopal,2025-10-15,Truck,19:20:00,22:04:00,75.0,750.0,UPI,164.0,15,October,2025,Wednesday,False,19,Evening,High,2.73,10.0,Weekday
ST283,Jaipur,2025-10-15,Bus,16:00:00,16:57:00,35.7,357.0,UPI,57.0,15,October,2025,Wednesday,False,16,Afternoon,Low,0.95,10.0,Weekday
ST284,Jaipur,2025-10-15,Bike,14:12:00,14:51:00,75.5,755.0,Cash,39.0,15,October,2025,Wednesday,False,14,Afternoon,High,0.65,10.0,Weekday
ST285,Kolkata,2025-10-15,Bus,08:24:00,11:01:00,15.0,150.0,Card,157.0,15,October,2025,Wednesday,False,8,Morning,Low,2.62,10.0,Weekday
ST286,Ahmedabad,2025-10-15,Bus,14:22:00,16:24:00,26.7,267.0,UPI,122.0,15,October,2025,Wednesday,False,14,Afternoon,Low,2.03,10.0,Weekday
ST287,Hyderabad,2025-10-15,Car,17:17:00,20:12:00,67.6,676.0,UPI,175.0,15,October,2025,Wednesday,False,17,Evening,Medium,2.92,10.0,Weekday
ST288,Chennai,2025-10-15,Truck,12:14:00,13:06:00,72.3,723.0,Cash,52.0,15,October,2025,Wednesday,False,12,Afternoon,High,0.87,10.0,Weekday
ST289,Hyderabad,2025-10-15,Car,07:29:00,09:06:00,13.4,134.0,Card,97.0,15,October,2025,Wednesday,False,7,Morning,Low,1.62,10.0,Weekday
ST290,Indore,2025-10-15,Bus,07:26:00,08:45:00,27.9,279.0,UPI,79.0,15,October,2025,Wednesday,False,7,Morning,Low,1.32,10.0,Weekday
ST291,Chennai,2025-10-15,Bus,12:19:00,13:21:00,84.4,844.0,Cash,62.0,15,October,2025,Wednesday,False,12,Afternoon,High,1.03,10.0,Weekday
ST292,Bhopal,2025-10-15,Bus,18:05:00,18:56:00,62.8,628.0,Cash,51.0,15,October,2025,Wednesday,False,18,Evening,Medium,0.85,10.0,Weekday
ST293,Hyderabad,2025-10-15,Truck,18:35:00,19:22:00,80.7,807.0,Cash,47.0,15,October,2025,Wednesday,False,18,Evening,High,0.78,10.0,Weekday
ST294,Pune,2025-10-15,Car,19:39:00,21:15:00,66.6,666.0,Card,96.0,15,October,2025,Wednesday,False,19,Evening,Medium,1.6,10.0,Weekday
ST295,Kolkata,2025-10-15,Bus,19:01:00,19:31:00,81.9,819.0,UPI,30.0,15,October,2025,Wednesday,False,19,Evening,High,0.5,10.0,Weekday
ST296,Jaipur,2025-10-15,Bike,15:21:00,17:28:00,85.4,854.0,Cash,127.0,15,October,2025,Wednesday,False,15,Afternoon,High,2.12,10.0,Weekday
ST297,Jaipur,2025-10-15,Car,14:46:00,17:30:00,89.4,894.0,Cash,164.0,15,October,2025,Wednesday,False,14,Afternoon,High,2.73,10.0,Weekday
ST298,Chennai,2025-10-15,Truck,11:36:00,13:45:00,47.4,474.0,UPI,129.0,15,October,2025,Wednesday,False,11,Morning,Medium,2.15,10.0,Weekday
ST299,Delhi,2025-10-15,Bus,11:39:00,12:39:00,72.9,729.0,UPI,60.0,15,October,2025,Wednesday,False,11,Morning,High,1.0,10.0,Weekday
ST300,Ahmedabad,2025-10-15,Car,10:51:00,11:45:00,75.9,759.0,Card,54.0,15,October,2025,Wednesday,False,10,Morning,High,0.9,10.0,Weekday
ST301,Jaipur,2025-10-15,Truck,15:01:00,16:23:00,45.2,452.0,Card,82.0,15,October,2025,Wednesday,False,15,Afternoon,Medium,1.37,10.0,Weekday
ST302,Ahmedabad,2025-10-15,Bike,13:32:00,14:21:00,98.9,989.0,Card,49.0,15,October,2025,Wednesday,False,13,Afternoon,High,0.82,10.0,Weekday
ST303,Delhi,2025-10-15,Car,15:28:00,17:19:00,50.1,501.0,Card,111.0,15,October,2025,Wednesday,False,15,Afternoon,Medium,1.85,10.0,Weekday
ST304,Jaipur,2025-10-15,Truck,12:51:00,14:36:00,32.1,321.0,Card,105.0,15,October,2025,Wednesday,False,12,Afternoon,Low,1.75,10.0,Weekday
ST305,Bhopal,2025-10-15,Bike,16:21:00,17:03:00,24.4,244.0,Card,42.0,15,October,2025,Wednesday,False,16,Afternoon,Low,0.7,10.0,Weekday
ST306,Kolkata,2025-10-15,Bike,20:13:00,23:00:00,75.0,750.0,Cash,167.0,15,October,2025,Wednesday,False,20,Evening,High,2.78,10.0,Weekday
ST307,Delhi,2025-10-15,Bike,06:49:00,09:11:00,30.0,300.0,Card,142.0,15,October,2025,Wednesday,False,6,Morning,Low,2.37,10.0,Weekday
ST308,Ahmedabad,2025-10-15,Truck,17:56:00,20:26:00,7.0,70.0,Cash,150.0,15,October,2025,Wednesday,False,17,Evening,Low,2.5,10.0,Weekday
ST309,Mumbai,2025-10-15,Bus,09:45:00,10:28:00,44.4,444.0,Cash,43.0,15,October,2025,Wednesday,False,9,Morning,Medium,0.72,10.0,Weekday
ST310,Bhopal,2025-10-15,Car,17:57:00,19:48:00,62.8,628.0,Cash,111.0,15,October,2025,Wednesday,False,17,Evening,Medium,1.85,10.0,Weekday
ST311,Hyderabad,2025-10-15,Car,11:33:00,14:12:00,37.5,375.0,Cash,159.0,15,October,2025,Wednesday,False,11,Morning,Medium,2.65,10.0,Weekday
ST312,Bhopal,2025-10-15,Bus,18:23:00,20:39:00,82.8,828.0,Card,136.0,15,October,2025,Wednesday,False,18,Evening,High,2.27,10.0,Weekday
ST313,Delhi,2025-10-15,Bus,07:11:00,08:56:00,99.2,992.0,UPI,105.0,15,October,2025,Wednesday,False,7,Morning,High,1.75,10.0,Weekday
ST314,Pune,2025-10-15,Bike,16:52:00,19:35:00,87.6,876.0,Card,163.0,15,October,2025,Wednesday,False,16,Afternoon,High,2.72,10.0,Weekday
ST315,Bhopal,2025-10-15,Bus,20:06:00,22:54:00,51.2,512.0,Cash,168.0,15,October,2025,Wednesday,False,20,Evening,Medium,2.8,10.0,Weekday
ST316,Delhi,2025-10-15,Car,08:42:00,10:27:00,88.0,880.0,Card,105.0,15,October,2025,Wednesday,False,8,Morning,High,1.75,10.0,Weekday
ST317,Indore,2025-10-15,Car,15:34:00,17:45:00,25.8,258.0,UPI,131.0,15,October,2025,Wednesday,False,15,Afternoon,Low,2.18,10.0,Weekday
ST318,Delhi,2025-10-15,Truck,16:19:00,17:45:00,99.5,995.0,UPI,86.0,15,October,2025,Wednesday,False,16,Afternoon,High,1.43,10.0,Weekday
ST319,Bhopal,2025-10-15,Car,07:56:00,09:04:00,65.8,658.0,Cash,68.0,15,October,2025,Wednesday,False,7,Morning,Medium,1.13,10.0,Weekday
ST320,Jaipur,2025-10-15,Truck,10:25:00,12:36:00,72.4,724.0,UPI,131.0,15,October,2025,Wednesday,False,10,Morning,High,2.18,10.0,Weekday
